MONTH,DAY_OF_MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,DISTANCE,ORIGIN_CITY_TIME_ZONE,DEST_CITY_TIME_ZONE,SCHD_ARR_TIME_UTC_MINUTES,EXPECTED_DURATION,NEW_ORIGIN,NEW_DEST,ARR_DELAY_CLS
10,15,7,WN,153.0,America/New_York,America/New_York,1315,72,ATL,Other,1
4,29,7,9E,302.0,America/New_York,America/Chicago,1047,57,ATL,Other,0
10,11,3,DL,874.0,America/Chicago,America/New_York,1169,134,Other,ATL,0
3,19,1,DL,761.0,America/New_York,America/Chicago,858,132,ATL,Other,0
11,11,6,DL,153.0,America/New_York,America/New_York,1387,32,ATL,Other,0
12,19,2,OO,551.0,America/Chicago,America/New_York,915,126,Other,ATL,1
4,28,6,DL,606.0,America/New_York,America/Chicago,1006,141,ATL,ORD,1
6,7,3,DL,666.0,America/New_York,America/New_York,1404,121,Other,ATL,0
6,24,6,WN,692.0,America/New_York,America/Chicago,1601,186,ATL,Other,1
3,16,5,DL,481.0,America/New_York,America/New_York,929,122,Other,ATL,1
2,13,2,WN,594.0,America/New_York,America/Detroit,921,113,ATL,Other,0
2,10,6,DL,762.0,America/New_York,America/New_York,1032,109,ATL,LGA,0
5,26,5,DL,259.0,America/New_York,America/New_York,716,63,Other,ATL,0
3,2,5,DL,425.0,America/New_York,America/Chicago,138,81,ATL,Other,0
4,18,3,YX,689.0,America/New_York,America/Chicago,1173,102,ATL,Other,0
2,8,4,9E,331.0,America/New_York,America/New_York,1265,51,Other,ATL,0
10,27,5,DL,1747.0,America/New_York,America/Los_Angeles,1143,242,ATL,Other,0
12,21,4,DL,853.0,America/New_York,America/New_York,817,145,Other,ATL,0
2,14,3,DL,591.0,America/New_York,America/Chicago,1357,681,ATL,Other,1
5,29,1,EV,780.0,America/New_York,America/New_York,1227,123,ATL,Other,0
1,21,7,DL,689.0,America/Chicago,America/New_York,1144,106,Other,ATL,0
8,8,2,DL,528.0,America/New_York,America/New_York,1265,98,ATL,Other,0
6,4,7,DL,591.0,America/New_York,America/Chicago,1473,146,ATL,Other,1
4,5,4,DL,406.0,America/New_York,America/New_York,785,104,ATL,Other,1
7,24,1,WN,447.0,America/New_York,America/New_York,982,82,Other,ATL,0
9,23,6,DL,406.0,America/New_York,America/New_York,1120,108,ATL,Other,1
2,24,6,OO,147.0,America/New_York,America/Chicago,234,35,ATL,Other,0
5,15,1,DL,432.0,America/Indiana/Indianapolis,America/New_York,978,75,Other,ATL,0
8,7,1,EV,227.0,America/New_York,America/New_York,986,52,Other,ATL,0
7,19,3,AA,1947.0,America/Los_Angeles,America/New_York,569,296,Other,ATL,1
9,12,2,EV,106.0,America/New_York,America/New_York,985,25,Other,ATL,0
2,25,7,WN,581.0,America/New_York,America/New_York,1260,148,FLL,ATL,1
9,20,3,DL,2182.0,America/Los_Angeles,America/New_York,1443,288,Other,ATL,1
10,28,6,AA,731.0,America/Chicago,America/New_York,1285,128,Other,ATL,0
2,4,7,DL,689.0,America/Chicago,America/New_York,803,89,Other,ATL,0
3,21,3,DL,515.0,America/New_York,America/New_York,669,105,Other,ATL,0
12,29,5,DL,447.0,America/New_York,America/New_York,991,62,Other,ATL,0
4,10,2,WN,762.0,America/New_York,America/New_York,1015,177,LGA,ATL,1
10,26,4,UA,746.0,America/New_York,America/New_York,703,96,ATL,Other,0
6,28,3,DL,192.0,America/New_York,America/New_York,112,82,ATL,Other,1
8,25,5,WN,515.0,America/New_York,America/New_York,1009,149,ATL,Other,1
3,9,5,EV,448.0,America/New_York,America/Chicago,247,88,ATL,Other,0
7,21,5,DL,620.0,America/New_York,America/New_York,1071,97,Other,ATL,0
9,5,2,WN,762.0,America/New_York,America/New_York,1421,187,LGA,ATL,1
12,6,3,DL,547.0,America/New_York,America/New_York,1310,95,ATL,Other,0
10,12,4,NK,731.0,America/New_York,America/Chicago,1301,104,ATL,DFW,0
12,31,7,WN,432.0,America/Indiana/Indianapolis,America/New_York,1040,86,Other,ATL,0
3,12,1,DL,214.0,America/New_York,America/New_York,1125,77,ATL,SAV,1
1,11,4,DL,594.0,America/New_York,America/Detroit,124,107,ATL,Other,0
2,4,7,DL,404.0,America/New_York,America/New_York,890,97,MCO,ATL,0
3,23,5,NK,581.0,America/New_York,America/New_York,1288,96,ATL,FLL,0
9,14,4,WN,547.0,America/New_York,America/New_York,912,96,ATL,Other,0
11,16,4,DL,516.0,America/New_York,America/New_York,893,111,Other,ATL,0
11,27,1,DL,332.0,America/Chicago,America/New_York,1371,58,Other,ATL,0
3,17,6,DL,444.0,America/New_York,America/New_York,1461,75,ATL,Other,0
11,7,2,DL,250.0,America/New_York,America/Chicago,1290,48,ATL,Other,0
10,26,4,DL,481.0,America/New_York,America/New_York,1559,123,ATL,Other,1
8,4,5,DL,692.0,America/New_York,America/Chicago,418,196,ATL,Other,1
9,19,2,DL,547.0,America/New_York,America/New_York,1198,131,Other,ATL,1
4,27,5,9E,448.0,America/New_York,America/Chicago,1404,56,ATL,Other,0
5,7,7,DL,591.0,America/New_York,America/Chicago,1506,131,ATL,Other,1
12,10,7,DL,534.0,America/New_York,America/New_York,1125,83,Other,ATL,0
7,14,5,WN,813.0,America/New_York,America/Chicago,1374,145,ATL,Other,1
6,17,6,DL,760.0,America/New_York,America/New_York,1332,175,ATL,Other,1
12,22,5,DL,226.0,America/New_York,America/New_York,1281,95,Other,ATL,1
2,12,1,UA,2139.0,America/New_York,America/Los_Angeles,322,316,ATL,Other,0
4,24,2,B6,901.0,America/New_York,America/New_York,1368,138,Other,SAV,0
10,15,7,DL,765.0,America/New_York,America/Chicago,1503,96,ATL,Other,0
10,12,4,DL,591.0,America/Chicago,America/New_York,1379,104,Other,ATL,0
7,25,2,DL,2139.0,America/Los_Angeles,America/New_York,1114,321,Other,ATL,1
7,25,2,WN,404.0,America/New_York,America/New_York,729,90,MCO,ATL,1
4,24,2,DL,1282.0,America/Denver,America/New_York,1347,155,Other,ATL,0
8,26,6,DL,606.0,America/New_York,America/Chicago,1342,106,ATL,ORD,0
3,24,6,DL,594.0,America/Detroit,America/New_York,1516,109,Other,ATL,0
7,17,1,DL,406.0,America/New_York,America/New_York,1019,90,Other,ATL,0
7,25,2,DL,366.0,America/New_York,America/New_York,1016,83,Other,ATL,0
9,6,3,WN,153.0,America/New_York,America/New_York,1246,47,ATL,Other,0
11,11,6,DL,259.0,America/New_York,America/New_York,1247,41,ATL,Other,0
3,27,2,DL,1947.0,America/New_York,America/Los_Angeles,324,260,ATL,Other,0
12,3,7,WN,1587.0,America/New_York,America/Phoenix,1177,235,ATL,Other,0
6,23,5,DL,317.0,America/New_York,America/New_York,1041,52,ATL,Other,0
6,15,4,EV,192.0,America/New_York,America/New_York,433,138,ATL,Other,1
7,12,3,DL,1747.0,America/Los_Angeles,America/New_York,1485,233,Other,ATL,0
9,21,4,DL,762.0,America/New_York,America/New_York,270,169,ATL,LGA,1
5,25,4,DL,721.0,America/New_York,America/Chicago,1182,124,ATL,Other,0
4,19,4,OO,565.0,America/Chicago,America/New_York,1034,93,Other,ATL,0
9,21,4,EV,633.0,America/Chicago,America/New_York,1462,129,Other,ATL,1
7,4,2,EV,722.0,America/New_York,America/New_York,1057,93,SAV,LGA,0
1,5,5,OO,300.0,America/New_York,America/New_York,1106,56,Other,ATL,0
8,3,4,WN,406.0,America/New_York,America/New_York,1013,91,Other,ATL,0
9,25,1,DL,271.0,America/Chicago,America/New_York,1130,86,Other,ATL,1
4,2,1,F9,1590.0,America/Denver,America/New_York,1384,204,Other,ATL,0
11,23,4,WN,547.0,America/New_York,America/New_York,1140,84,ATL,Other,0
2,4,7,OO,227.0,America/New_York,America/New_York,1069,75,Other,ATL,0
2,22,4,DL,2116.0,America/Los_Angeles,America/New_York,1527,261,Other,ATL,0
5,3,3,EV,780.0,America/New_York,America/New_York,1393,203,ATL,Other,1
2,14,3,DL,545.0,America/New_York,America/New_York,1208,93,Other,ATL,0
8,3,4,WN,404.0,America/New_York,America/New_York,864,116,MCO,ATL,1
6,27,2,UA,746.0,America/New_York,America/New_York,1477,145,ATL,Other,1
4,4,3,DL,377.0,America/New_York,America/New_York,1478,76,ATL,Other,0
2,14,3,DL,404.0,America/New_York,America/New_York,985,100,ATL,MCO,1
1,4,4,DL,577.0,America/New_York,America/New_York,141,103,Other,ATL,0
9,26,2,DL,669.0,America/New_York,America/Chicago,231,92,ATL,Other,0
6,12,1,DL,731.0,America/Chicago,America/New_York,1219,140,Other,ATL,0
11,17,5,DL,1199.0,America/Denver,America/New_York,1193,133,Other,ATL,0
3,24,6,DL,373.0,America/New_York,America/New_York,857,73,ATL,Other,0
8,15,2,DL,321.0,America/New_York,America/Kentucky/Louisville,933,82,ATL,Other,0
1,4,4,9E,152.0,America/New_York,America/New_York,63,45,ATL,Other,0
12,19,2,WN,547.0,America/New_York,America/New_York,894,85,ATL,Other,0
12,22,5,DL,332.0,America/New_York,America/Chicago,1284,73,ATL,Other,0
3,5,1,DL,547.0,America/New_York,America/New_York,1387,95,ATL,Other,0
12,23,6,AA,925.0,America/Chicago,America/New_York,274,120,Other,SAV,0
4,18,3,WN,447.0,America/New_York,America/New_York,1354,68,Other,ATL,0
7,21,5,WN,669.0,America/New_York,America/Chicago,510,298,ATL,Other,1
12,10,7,DL,425.0,America/Chicago,America/New_York,1177,73,Other,ATL,0
6,4,7,DL,214.0,America/New_York,America/Chicago,221,113,ATL,Other,1
7,12,3,DL,192.0,America/New_York,America/New_York,214,135,ATL,Other,1
9,29,5,DL,743.0,America/Chicago,America/New_York,762,103,Other,ATL,0
6,30,5,DL,447.0,America/New_York,America/New_York,733,79,Other,ATL,0
7,23,7,WN,1587.0,America/New_York,America/Phoenix,1506,221,ATL,Other,0
7,25,2,EV,633.0,America/Chicago,America/New_York,1504,163,Other,ATL,1
6,24,6,DL,1919.0,America/New_York,America/Los_Angeles,1206,360,ATL,Other,1
11,19,7,DL,581.0,America/New_York,America/New_York,268,140,ATL,FLL,1
12,19,2,EV,448.0,America/New_York,America/Chicago,249,124,ATL,Other,1
10,4,3,DL,874.0,America/Chicago,America/New_York,1397,131,Other,ATL,0
11,22,3,DL,746.0,America/New_York,America/New_York,1471,173,Other,ATL,1
2,24,6,AA,594.0,America/New_York,America/New_York,107,83,Other,ATL,0
2,4,7,DL,356.0,America/New_York,America/New_York,311,92,ATL,Other,1
8,10,4,DL,484.0,America/Chicago,America/New_York,121,121,Other,ATL,1
6,5,1,DL,581.0,America/New_York,America/New_York,317,107,ATL,FLL,0
10,21,6,DL,366.0,America/New_York,America/New_York,846,72,Other,ATL,0
11,16,4,DL,270.0,America/New_York,America/New_York,1467,59,Other,ATL,0
6,7,3,WN,813.0,America/Chicago,America/New_York,777,119,Other,ATL,0
1,26,5,WN,1892.0,America/New_York,America/Los_Angeles,1198,268,ATL,Other,0
8,3,4,WN,425.0,America/New_York,America/Chicago,1098,121,ATL,Other,1
6,25,7,DL,453.0,America/Chicago,America/New_York,1219,59,Other,ATL,0
7,14,5,DL,1747.0,America/New_York,America/Los_Angeles,939,211,ATL,Other,0
8,25,5,DL,554.0,America/New_York,America/New_York,831,95,ATL,Other,0
4,22,7,DL,214.0,America/New_York,America/Chicago,130,59,ATL,Other,0
12,17,7,DL,545.0,America/New_York,America/New_York,797,122,Other,ATL,0
4,8,7,EV,589.0,America/Chicago,America/New_York,1142,84,Other,ATL,0
10,12,4,DL,432.0,America/New_York,America/Indiana/Indianapolis,972,79,ATL,Other,0
8,2,3,DL,164.0,America/New_York,America/New_York,624,45,Other,ATL,0
4,15,7,NK,577.0,America/New_York,America/New_York,1547,342,Other,ATL,1
11,29,3,WN,270.0,America/New_York,America/New_York,128,56,ATL,Other,0
6,25,7,F9,2139.0,America/Los_Angeles,America/New_York,1478,339,Other,ATL,1
6,13,2,OO,579.0,America/New_York,America/Chicago,168,80,ATL,Other,0
3,23,5,WN,1747.0,America/Los_Angeles,America/New_York,959,196,Other,ATL,0
8,15,2,B6,718.0,America/New_York,America/New_York,765,111,Other,SAV,0
6,18,7,AA,226.0,America/New_York,America/New_York,791,80,Other,ATL,0
4,22,7,WN,591.0,America/New_York,America/Chicago,1134,93,ATL,Other,0
3,6,2,DL,321.0,America/New_York,America/Kentucky/Louisville,879,94,ATL,Other,1
2,27,2,9E,718.0,America/New_York,America/New_York,927,81,Other,SAV,0
2,20,2,WN,874.0,America/Chicago,America/New_York,898,168,Other,ATL,1
12,31,7,WN,669.0,America/Chicago,America/New_York,1068,114,Other,ATL,0
6,3,6,DL,591.0,America/New_York,America/Chicago,151,77,ATL,Other,0
1,21,7,9E,208.0,America/New_York,America/New_York,1405,104,Other,ATL,1
8,9,3,DL,765.0,America/Chicago,America/New_York,779,127,Other,ATL,0
9,27,3,NK,404.0,America/New_York,America/New_York,1005,79,ATL,MCO,0
9,1,5,NK,907.0,America/New_York,America/Chicago,1027,157,ATL,Other,0
7,25,2,DL,762.0,America/New_York,America/New_York,793,136,LGA,ATL,0
3,1,4,DL,515.0,America/New_York,America/New_York,229,138,ATL,Other,1
7,16,7,NK,425.0,America/Chicago,America/New_York,857,144,Other,ATL,1
9,29,5,DL,674.0,America/Chicago,America/New_York,1139,90,Other,ATL,0
5,11,4,DL,731.0,America/Chicago,America/New_York,750,116,Other,ATL,0
3,25,7,DL,453.0,America/New_York,America/Chicago,1200,108,ATL,Other,1
8,19,6,DL,447.0,America/New_York,America/New_York,1491,82,ATL,Other,0
7,31,1,EV,302.0,America/New_York,America/Chicago,1130,57,ATL,Other,0
12,28,4,DL,404.0,America/New_York,America/New_York,1498,65,ATL,MCO,0
12,4,1,DL,606.0,America/Chicago,America/New_York,1200,91,ORD,ATL,0
2,26,1,DL,874.0,America/Chicago,America/New_York,1428,95,Other,ATL,0
5,17,3,DL,304.0,America/New_York,America/New_York,191,56,ATL,Other,0
6,30,5,DL,743.0,America/New_York,America/Chicago,188,102,ATL,Other,0
5,1,1,DL,813.0,America/New_York,America/Chicago,215,180,ATL,Other,1
4,5,4,DL,907.0,America/New_York,America/Chicago,1130,168,ATL,Other,1
7,20,4,DL,259.0,America/New_York,America/New_York,965,72,ATL,Other,0
5,22,1,DL,151.0,America/Chicago,America/New_York,1224,77,Other,ATL,1
6,29,4,DL,534.0,America/New_York,America/New_York,258,105,ATL,Other,0
9,2,6,B6,946.0,America/New_York,America/New_York,950,103,ATL,BOS,0
9,4,1,DL,332.0,America/New_York,America/Chicago,1404,60,ATL,Other,0
4,21,6,DL,554.0,America/New_York,America/New_York,1292,94,Other,ATL,0
1,3,3,WN,696.0,America/Chicago,America/New_York,917,112,Other,ATL,1
4,19,4,DL,591.0,America/New_York,America/Chicago,985,88,ATL,Other,0
3,18,7,DL,2172.0,America/New_York,America/Los_Angeles,265,248,ATL,Other,0
3,1,4,AA,594.0,America/New_York,America/New_York,254,113,Other,ATL,0
8,25,5,DL,1027.0,America/New_York,America/New_York,1535,161,Other,ATL,0
11,17,5,DL,696.0,America/Chicago,America/New_York,1444,214,Other,ATL,1
12,7,4,DL,226.0,America/New_York,America/New_York,759,36,Other,ATL,0
2,5,1,OO,227.0,America/New_York,America/New_York,237,31,ATL,Other,0
5,7,7,WN,406.0,America/New_York,America/New_York,1211,99,ATL,Other,1
5,9,2,EV,164.0,America/New_York,America/New_York,1289,236,Other,ATL,1
9,1,5,DL,317.0,America/New_York,America/New_York,1264,64,ATL,Other,0
8,27,7,DL,331.0,America/New_York,America/New_York,134,69,ATL,Other,1
5,29,1,DL,3417.0,America/New_York,America/Anchorage,1677,508,ATL,Other,1
1,5,5,WN,270.0,America/New_York,America/New_York,126,59,ATL,Other,0
3,29,4,DL,712.0,America/New_York,America/New_York,1141,112,Other,ATL,0
6,21,3,UA,746.0,America/New_York,America/New_York,995,130,Other,ATL,0
9,14,4,DL,404.0,America/New_York,America/New_York,933,94,ATL,MCO,1
3,29,4,DL,696.0,America/New_York,America/Chicago,1057,130,ATL,Other,0
12,20,3,DL,151.0,America/Chicago,America/New_York,212,176,Other,ATL,1
8,19,6,DL,1590.0,America/Denver,America/New_York,1573,189,Other,ATL,0
6,12,1,DL,859.0,America/New_York,America/New_York,1105,122,ATL,Other,0
4,30,1,OO,508.0,America/Indiana/Indianapolis,America/New_York,791,75,Other,ATL,0
6,29,4,DL,762.0,America/New_York,America/New_York,1468,142,LGA,ATL,0
8,28,1,DL,606.0,America/Chicago,America/New_York,1587,222,ORD,ATL,1
12,16,6,DL,1590.0,America/Denver,America/New_York,1538,256,Other,ATL,1
12,19,2,NK,581.0,America/New_York,America/New_York,1449,115,FLL,ATL,1
1,3,3,WN,591.0,America/Chicago,America/New_York,1492,99,Other,ATL,1
11,17,5,DL,761.0,America/New_York,America/Chicago,1268,141,ATL,Other,0
5,4,4,AA,731.0,America/New_York,America/Chicago,932,114,ATL,DFW,0
7,10,1,DL,581.0,America/New_York,America/New_York,1498,129,FLL,ATL,1
5,17,3,F9,762.0,America/New_York,America/New_York,740,125,ATL,LGA,0
3,14,3,UA,1199.0,America/Denver,America/New_York,1084,143,Other,ATL,0
2,7,3,9E,551.0,America/Chicago,America/New_York,1481,113,Other,ATL,1
2,18,7,DL,404.0,America/New_York,America/New_York,1465,77,ATL,MCO,0
3,8,4,9E,227.0,America/New_York,America/New_York,1381,80,ATL,Other,1
2,28,3,9E,551.0,America/New_York,America/Chicago,1365,105,ATL,Other,0
4,3,2,9E,300.0,America/New_York,America/New_York,782,58,ATL,Other,0
12,19,2,WN,404.0,America/New_York,America/New_York,1021,123,ATL,MCO,1
3,6,2,DL,640.0,America/New_York,America/Detroit,911,104,ATL,Other,0
5,30,2,OO,106.0,America/New_York,America/New_York,821,80,ATL,Other,1
5,27,6,EV,145.0,America/New_York,America/New_York,917,52,ATL,Other,0
11,8,3,WN,1946.0,America/New_York,America/Los_Angeles,1545,319,ATL,Other,0
11,3,5,EV,696.0,America/Chicago,America/New_York,1504,109,Other,ATL,0
7,12,3,DL,696.0,America/New_York,America/Chicago,294,158,ATL,Other,1
8,9,3,DL,813.0,America/Chicago,America/New_York,1406,117,Other,ATL,0
8,29,2,DL,782.0,America/New_York,America/Chicago,1222,90,ATL,Other,0
1,26,5,WN,425.0,America/New_York,America/Chicago,121,97,ATL,Other,0
10,27,5,DL,1541.0,America/New_York,America/Phoenix,1591,192,ATL,Other,0
10,1,7,DL,2182.0,America/New_York,America/Los_Angeles,1276,317,ATL,Other,0
3,1,4,9E,145.0,America/New_York,America/New_York,1477,93,Other,ATL,1
5,30,2,DL,259.0,America/New_York,America/New_York,83,76,ATL,Other,1
9,6,3,DL,594.0,America/New_York,America/New_York,1397,145,Other,ATL,1
11,30,4,DL,669.0,America/New_York,America/Chicago,1053,107,ATL,Other,0
2,23,5,AA,226.0,America/New_York,America/New_York,698,54,ATL,CLT,0
5,19,5,AA,666.0,America/New_York,America/New_York,1154,137,Other,ATL,1
8,4,5,EV,152.0,America/New_York,America/New_York,940,66,ATL,Other,1
10,7,6,DL,554.0,America/New_York,America/New_York,213,80,ATL,Other,0
5,19,5,DL,761.0,America/Chicago,America/New_York,1515,137,Other,ATL,1
2,19,1,DL,534.0,America/New_York,America/New_York,958,93,Other,ATL,0
7,14,5,DL,689.0,America/New_York,America/Chicago,1421,147,ATL,Other,1
8,3,4,DL,591.0,America/New_York,America/Chicago,279,140,ATL,Other,1
3,29,4,OO,241.0,America/Chicago,America/New_York,1353,96,Other,ATL,1
5,22,1,DL,581.0,America/New_York,America/New_York,342,142,ATL,FLL,1
10,27,5,DL,134.0,America/Chicago,America/New_York,743,48,Other,ATL,0
8,15,2,DL,2139.0,America/New_York,America/Los_Angeles,1562,297,ATL,Other,0
3,27,2,DL,153.0,America/New_York,America/New_York,952,23,ATL,Other,0
11,3,5,DL,2172.0,America/New_York,America/Los_Angeles,1315,305,ATL,Other,0
7,10,1,OO,147.0,America/New_York,America/Chicago,832,58,ATL,Other,0
8,2,3,DL,731.0,America/New_York,America/Chicago,1015,177,ATL,DFW,1
6,20,2,EV,692.0,America/New_York,America/New_York,996,115,ATL,Other,1
1,7,7,DL,259.0,America/New_York,America/New_York,1279,50,Other,ATL,0
5,31,3,EV,304.0,America/New_York,America/New_York,1420,61,ATL,Other,0
7,29,6,DL,760.0,America/New_York,America/New_York,718,116,Other,ATL,0
8,7,1,DL,404.0,America/New_York,America/New_York,1212,83,ATL,MCO,0
1,29,1,DL,746.0,America/New_York,America/New_York,765,117,Other,ATL,0
4,5,4,DL,813.0,America/Chicago,America/New_York,1339,117,Other,ATL,0
9,16,6,DL,760.0,America/New_York,America/New_York,1013,124,ATL,Other,0
5,10,3,EV,646.0,America/New_York,America/New_York,1140,109,ATL,Other,1
5,20,6,EV,143.0,America/New_York,America/New_York,917,54,ATL,Other,0
6,16,5,WN,946.0,America/New_York,America/New_York,647,405,ATL,BOS,1
8,2,3,EV,551.0,America/Chicago,America/New_York,735,83,Other,ATL,0
9,5,2,OO,566.0,America/New_York,America/Indiana/Indianapolis,1779,341,ATL,Other,1
9,6,3,DL,946.0,America/New_York,America/New_York,275,124,ATL,BOS,0
5,14,7,DL,1892.0,America/Los_Angeles,America/New_York,1503,236,Other,ATL,0
5,29,1,WN,874.0,America/Chicago,America/New_York,905,136,Other,ATL,0
5,7,7,DL,606.0,America/New_York,America/Chicago,1434,129,ATL,ORD,0
9,22,5,DL,250.0,America/Chicago,America/New_York,721,61,Other,ATL,0
12,29,5,EV,143.0,America/New_York,America/New_York,1137,33,ATL,Other,0
7,21,5,DL,1947.0,America/Los_Angeles,America/New_York,583,258,Other,ATL,0
4,23,1,WN,425.0,America/Chicago,America/New_York,1526,118,Other,ATL,1
10,25,3,UA,746.0,America/New_York,America/New_York,726,122,Other,ATL,0
11,17,5,UA,708.0,America/New_York,America/New_York,1089,129,SAV,Other,0
8,27,7,AA,1587.0,America/Phoenix,America/New_York,1132,200,Other,ATL,0
4,11,3,DL,859.0,America/New_York,America/New_York,991,128,Other,ATL,0
6,28,3,DL,515.0,America/New_York,America/New_York,662,84,Other,ATL,0
10,19,4,DL,1747.0,America/New_York,America/Los_Angeles,355,269,ATL,Other,1
9,21,4,WN,270.0,America/New_York,America/New_York,1095,61,Other,ATL,0
11,19,7,DL,366.0,America/New_York,America/New_York,1317,63,ATL,Other,0
3,24,6,DL,666.0,America/New_York,America/New_York,1057,118,ATL,Other,0
3,19,1,NK,1947.0,America/New_York,America/Los_Angeles,1311,346,ATL,Other,1
9,4,1,DL,250.0,America/Chicago,America/New_York,727,60,Other,ATL,1
1,22,1,WN,577.0,America/New_York,America/New_York,197,122,Other,ATL,1
10,1,7,DL,566.0,America/Indiana/Indianapolis,America/New_York,1050,82,Other,ATL,0
8,15,2,WN,762.0,America/New_York,America/New_York,980,143,LGA,ATL,0
4,29,7,DL,1747.0,America/Los_Angeles,America/New_York,603,216,Other,ATL,0
3,26,1,DL,907.0,America/Chicago,America/New_York,839,159,Other,ATL,1
8,31,4,DL,907.0,America/Chicago,America/New_York,1131,154,Other,ATL,1
9,23,6,DL,731.0,America/Chicago,America/New_York,769,115,Other,ATL,0
8,22,2,DL,1027.0,America/New_York,America/New_York,762,146,Other,ATL,0
12,29,5,DL,304.0,America/New_York,America/New_York,1629,479,Other,ATL,1
7,6,4,WN,270.0,America/New_York,America/New_York,923,77,ATL,Other,1
12,20,3,DL,746.0,America/New_York,America/New_York,1330,127,ATL,Other,1
6,28,3,DL,214.0,America/Chicago,America/New_York,1488,100,Other,ATL,1
2,23,5,DL,946.0,America/New_York,America/New_York,930,134,Other,ATL,0
10,27,5,DL,762.0,America/New_York,America/New_York,1220,115,ATL,LGA,0
